Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_2,likert,gpt_4,Original,Extraversion,Bold,0.5762381069107352,0.5762381069107352,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Energetic,0.5213430163908843,0.5213430163908843,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Extraverted,0.5938692239999488,0.5938692239999488,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Talkative,0.5747668372791496,0.5747668372791496,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Bashful,0.9207616300366593,0.9207616300366593,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Quiet,0.8164077182889143,0.8164077182889143,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Shy,0.9433351496199026,0.9433351496199026,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Extraversion,Withdrawn,0.9511336236525535,0.9511336236525535,0.9178670228716933,0,4.59574638542611,0.5744682981782637,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Cooperative,-0.7716708713921959,0.7716708713921959,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Kind,-0.9379532210864043,0.9379532210864043,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Sympathetic,-0.8860075515460252,0.8860075515460252,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Warm,-0.9265911819635435,0.9265911819635435,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Cold,-0.7129118813890319,0.7129118813890319,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Harsh,-0.4926635912493738,0.4926635912493738,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Rude,-0.48181407559648876,0.48181407559648876,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Agreeableness,Unsympathetic,-0.7762740106424055,0.7762740106424055,0.9118618331536511,0,4.704519686400856,0.588064960800107,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Efficient,-0.48420699180675003,0.48420699180675003,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Organized,-0.9375930223908941,0.9375930223908941,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Practical,-0.4631017708059282,0.4631017708059282,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Systematic,-0.9046809326451336,0.9046809326451336,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Careless,-0.49731759681942095,0.49731759681942095,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Disorganized,-0.6065377129018938,0.6065377129018938,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Inefficient,-0.4859278503107272,0.4859278503107272,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Conscientiousness,Sloppy,-0.6370124015267595,0.6370124015267595,0.8640054906399678,0,3.4035713912508876,0.42544642390636095,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Jealous,0.4266161961316791,0.4266161961316791,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Fretful,0.6438260806786616,0.6438260806786616,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Moody,0.751170576443205,0.751170576443205,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Temperamental,0.826499730232278,0.826499730232278,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Touchy,0.9009258469608813,0.9009258469608813,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Relaxed,0.5672635354850929,0.5672635354850929,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Neuroticism,Unenvious,0.3751733805145618,0.3751733805145618,0.8440620717987545,0,3.118082805811907,0.4454404008302725,7,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Complex,0.21406374955226795,0.21406374955226795,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Creative,0.3756645936614582,0.3756645936614582,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Deep,0.21676974255532172,0.21676974255532172,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Imaginative,0.4132741025546143,0.4132741025546143,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Intellectual,0.9716164843951847,0.9716164843951847,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Philosophical,0.9647352050051758,0.9647352050051758,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Uncreative,0.3135220887114116,0.3135220887114116,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
STUDY_2,likert,gpt_4,Original,Openness,Unintellectual,0.520044910798692,0.520044910798692,0.8235630965210096,0,2.6482271988154493,0.33102839985193117,8,438,0,0,0,0,study_2_likert_results_bfi_to_minimarker_gpt_4
