Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bold,-0.9362414005131469,0.9362414005131469,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Energetic,-0.9874096587886004,0.9874096587886004,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Extraverted,-0.9910271020705651,0.9910271020705651,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Talkative,-0.9864817562325058,0.9864817562325058,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bashful,-0.8826475253604946,0.8826475253604946,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Quiet,-0.900729869620628,0.900729869620628,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Shy,-0.8513102374706983,0.8513102374706983,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Withdrawn,-0.8540515723200954,0.8540515723200954,0.9759521570529934,0,6.851320927378433,0.8564151159223041,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Cooperative,-0.7886760654053044,0.7886760654053044,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Kind,-0.997367981818006,0.997367981818006,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Sympathetic,-0.922145296883634,0.922145296883634,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Warm,-0.8126230512248018,0.8126230512248018,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Cold,-0.045334473666263204,0.045334473666263204,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Harsh,-0.2827714180589534,0.2827714180589534,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Rude,-0.30049812493510464,0.30049812493510464,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Unsympathetic,-0.18003932127553146,0.18003932127553146,0.8263656299934373,0,3.332189168913963,0.41652364611424536,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Efficient,-0.9045352591928366,0.9045352591928366,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Organized,-0.8734571817843071,0.8734571817843071,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Practical,-0.8643192780670235,0.8643192780670235,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Systematic,-0.9461363318911774,0.9461363318911774,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Careless,-0.5675081962937996,0.5675081962937996,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Disorganized,-0.8215271449633751,0.8215271449633751,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Inefficient,-0.8248581447857891,0.8248581447857891,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Sloppy,-0.7899539765099033,0.7899539765099033,0.9447704521919223,0,5.524723903292008,0.690590487911501,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Envious,0.31569338785676127,0.31569338785676127,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Fretful,0.776135733795254,0.776135733795254,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Jealous,0.37014969759694105,0.37014969759694105,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Moody,0.9679327768681325,0.9679327768681325,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Temperamental,0.9447832211887215,0.9447832211887215,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_elaborated,gpt_3.5_turbo,Original,Neuroticism,Touchy,0.7365859633803157,0.7365859633803157,0.8496875821126842,0,3.484766124566885,0.4355957655708606,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
