Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bold,-0.8764334643156465,0.8764334643156465,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Energetic,-0.8444101098926067,0.8444101098926067,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Extraverted,-0.8503144587146667,0.8503144587146667,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Talkative,-0.8489059514739489,0.8489059514739489,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bashful,-0.8209824369630123,0.8209824369630123,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Quiet,-0.6589314366554443,0.6589314366554443,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Shy,-0.8380864374641968,0.8380864374641968,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Withdrawn,-0.8256419773382964,0.8256419773382964,0.9185866130313249,0.6771395494534165,5.417116395627335,0.6771395494534177,8,200,0.27655117217614156,0.9320623388020952,0.9048872743229334,0.17018702745366207,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Cooperative,-0.7670589026012589,0.7670589026012589,0.8119792214749693,0.45215189305489634,3.6172151444391707,0.45215189305489595,8,200,0.40735060953098357,0.7052858350001494,0.5874001690002093,0.2464786621377755,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
Study_3,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Kind,-0.8927508319556114,0.8927508319556114,0.8119792214749693,0.45215189305489634,3.6172151444391707,0.45215189305489595,8,200,0.40735060953098357,0.7052858350001494,0.5874001690002093,0.2464786621377755,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
