Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Bold,-0.792532269372415,0.792532269372415,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Energetic,-0.7497440331349099,0.7497440331349099,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Extraverted,-0.7853845502561366,0.7853845502561366,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Talkative,-0.7810196452223327,0.7810196452223327,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Bashful,-0.9219165907278958,0.9219165907278958,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Quiet,-0.9238532331483229,0.9238532331483229,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Shy,-0.98448281131272,0.98448281131272,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Extraversion,Withdrawn,-0.9728939730528615,0.9728939730528615,0.964385846209011,0,6.036208176452979,0.7545260220566223,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Cooperative,-0.7689926620394427,0.7689926620394427,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Kind,-0.9315759259587902,0.9315759259587902,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Sympathetic,-0.9219960991766933,0.9219960991766933,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Warm,-0.9472068636015926,0.9472068636015926,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Cold,-0.08741671920496796,0.08741671920496796,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Harsh,-0.21293099347390954,0.21293099347390954,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Rude,-0.241185157491885,0.241185157491885,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Agreeableness,Unsympathetic,-0.38142712696030634,0.38142712696030634,0.8406235029664297,0,3.463099293601416,0.432887411700177,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Efficient,-0.5922080954216389,0.5922080954216389,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Organized,-0.7390266585255902,0.7390266585255902,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Practical,-0.3574924213812826,0.3574924213812826,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Systematic,-0.7326489873817167,0.7326489873817167,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Careless,-0.621082943320317,0.621082943320317,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Disorganized,-0.8943624553763204,0.8943624553763204,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Inefficient,-0.8850750655433653,0.8850750655433653,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Conscientiousness,Sloppy,-0.7484404843303021,0.7484404843303021,0.8912936480955764,0,4.09059545465229,0.5113244318315362,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Envious,-0.010830680364234591,0.010830680364234591,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Fretful,0.6134032367562396,0.6134032367562396,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Jealous,-0.012133532294559504,0.012133532294559504,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Moody,0.9265364937116279,0.9265364937116279,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Temperamental,0.9498317836370761,0.9498317836370761,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Touchy,0.6816897362785574,0.6816897362785574,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Relaxed,0.4330166658086079,0.4330166658086079,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Neuroticism,Unenvious,-0.11745278305161203,0.11745278305161203,0.7372664811309091,0,2.8031778341548557,0.35039722926935696,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,expanded,gpt_3.5_turbo,Original,Openness,Complex,-0.7548630341627773,0.7548630341627773,0.8680514820794107,0,3.7799776139195136,0.4724972017399392,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1
