Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Bold,-0.7809872020428853,0.7809872020428853,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Energetic,-0.5693348017586709,0.5693348017586709,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Extraverted,-0.8949578437083572,0.8949578437083572,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Talkative,-0.8767273560278956,0.8767273560278956,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Bashful,-0.9129518641971023,0.9129518641971023,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Quiet,-0.8373748219389886,0.8373748219389886,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Shy,-0.8954348652196152,0.8954348652196152,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Extraversion,Withdrawn,-0.957205751029826,0.957205751029826,0.9512714494083988,0,5.756407671484897,0.7195509589356122,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Agreeableness,Cooperative,-0.8372855883254483,0.8372855883254483,0.9286626090308026,0,5.249930391721292,0.6562412989651615,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Agreeableness,Kind,-0.9437632262895658,0.9437632262895658,0.9286626090308026,0,5.249930391721292,0.6562412989651615,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Agreeableness,Sympathetic,-0.8191449652096062,0.8191449652096062,0.9286626090308026,0,5.249930391721292,0.6562412989651615,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,expanded,deepseek_v3,Original,Agreeableness,Warm,-0.9476525653746283,0.9476525653746283,0.9286626090308026,0,5.249930391721292,0.6562412989651615,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_deepseek_temp1
