Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,expanded,gpt_4,Original,Extraversion,Bold,0.7080307974772297,0.7080307974772297,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Energetic,0.516809972521811,0.516809972521811,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Extraverted,0.8095006654199235,0.8095006654199235,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Talkative,0.8072948919060414,0.8072948919060414,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Bashful,0.9134963373557923,0.9134963373557923,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Quiet,0.8352350773296434,0.8352350773296434,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Shy,0.8906776352435795,0.8906776352435795,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Extraversion,Withdrawn,0.961861216053793,0.961861216053793,0.9387973679069114,0,5.325993369323003,0.6657491711653754,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Agreeableness,Cooperative,-0.6608432177045478,0.6608432177045478,0.9051682858018967,0,4.660735591985967,0.5825919489982458,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Agreeableness,Kind,-0.922105530697946,0.922105530697946,0.9051682858018967,0,4.660735591985967,0.5825919489982458,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,expanded,gpt_4,Original,Agreeableness,Sympathetic,-0.8617963516552999,0.8617963516552999,0.9051682858018967,0,4.660735591985967,0.5825919489982458,8,200,0,0,0,0,study_3_expanded_results_bfi_to_minimarker_gpt_4_temp1
