Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,likert,deepseek_v3,Original,Extraversion,Bold,-0.6102099413932918,0.6102099413932918,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Energetic,-0.4313128640154738,0.4313128640154738,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Extraverted,-0.7428802917248972,0.7428802917248972,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Talkative,-0.6590725311625886,0.6590725311625886,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Bashful,-0.9563603239776497,0.9563603239776497,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Quiet,-0.829068760070549,0.829068760070549,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Shy,-0.9593706746987641,0.9593706746987641,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Extraversion,Withdrawn,-0.9634447285836547,0.9634447285836547,0.926709337845702,0,4.995232603117911,0.6244040753897389,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Cooperative,-0.8879947706316789,0.8879947706316789,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Kind,-0.937972826691005,0.937972826691005,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Sympathetic,-0.8407230714901714,0.8407230714901714,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Warm,-0.926722622749688,0.926722622749688,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Cold,-0.6726350082687673,0.6726350082687673,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Harsh,-0.5450218423251203,0.5450218423251203,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Rude,-0.45716750099730324,0.45716750099730324,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Agreeableness,Unsympathetic,-0.7639437952444853,0.7639437952444853,0.9190639482704823,0,4.776056747952711,0.5970070934940889,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Efficient,-0.5184717080133859,0.5184717080133859,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Organized,-0.9289970116043031,0.9289970116043031,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Practical,-0.5095071478886528,0.5095071478886528,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Systematic,-0.8686727925374578,0.8686727925374578,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Careless,-0.6248689870677511,0.6248689870677511,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Disorganized,-0.8160362274157943,0.8160362274157943,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Inefficient,-0.6317433402572153,0.6317433402572153,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Conscientiousness,Sloppy,-0.7854962149481572,0.7854962149481572,0.8953313115758961,0,4.218518640935802,0.5273148301169752,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Neuroticism,Envious,0.5162102989264737,0.5162102989264737,0.8131878263323766,0,3.2055943259572746,0.4006992907446593,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Neuroticism,Fretful,0.5786584176754858,0.5786584176754858,0.8131878263323766,0,3.2055943259572746,0.4006992907446593,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
STUDY_3,likert,deepseek_v3,Original,Neuroticism,Jealous,0.5380999073908856,0.5380999073908856,0.8131878263323766,0,3.2055943259572746,0.4006992907446593,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_deepseek_temp1
