Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Bold,-0.7175362961654753,0.7175362961654753,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Energetic,-0.6817966586369298,0.6817966586369298,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Extraverted,-0.7527300333985433,0.7527300333985433,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Talkative,-0.7520608876152663,0.7520608876152663,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Bashful,-0.8799034625970535,0.8799034625970535,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Quiet,-0.9161778231007152,0.9161778231007152,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Shy,-0.980064933138939,0.980064933138939,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Extraversion,Withdrawn,-0.9771730564820482,0.9771730564820482,0.9564805505251093,0,5.640909464419137,0.7051136830523921,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Agreeableness,Cooperative,-0.8438265724196905,0.8438265724196905,0.9037126341051539,0,4.236836457292087,0.5296045571615109,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
STUDY_2,expanded,gpt_3.5_turbo,Original,Agreeableness,Kind,-0.9472295427468179,0.9472295427468179,0.9037126341051539,0,4.236836457292087,0.5296045571615109,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_openai_gpt_3.5_turbo_0125_temp1_0
