Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_2,expanded,gpt_4o,Original,Extraversion,Bold,0.711879462029118,0.711879462029118,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Energetic,0.6843706937704455,0.6843706937704455,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Extraverted,0.8835607865393057,0.8835607865393057,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Talkative,0.8575649855102209,0.8575649855102209,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Bashful,0.9428652745448614,0.9428652745448614,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Quiet,0.9135037586149873,0.9135037586149873,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Shy,0.9421221790949676,0.9421221790949676,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Extraversion,Withdrawn,0.9678447181307203,0.9678447181307203,0.9604677944185995,0,6.039034624536258,0.7548793280670323,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Agreeableness,Cooperative,-0.7125455548488714,0.7125455548488714,0.9424684260603099,0,5.569065606262415,0.6961332007828018,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
STUDY_2,expanded,gpt_4o,Original,Agreeableness,Kind,-0.8958112586979263,0.8958112586979263,0.9424684260603099,0,5.569065606262415,0.6961332007828018,8,438,0,0,0,0,study_2_expanded_results_bfi_to_minimarker_gpt_4o_temp1_0
