Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
Study_2,expanded,gpt_4,Original,Extraversion,Bold,-0.68934415924798,0.68934415924798,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Energetic,-0.7208409749413738,0.7208409749413738,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Extraverted,-0.7741506077998815,0.7741506077998815,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Talkative,-0.8406319300531333,0.8406319300531333,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Bashful,-0.8624468778882317,0.8624468778882317,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Quiet,-0.8720902792586073,0.8720902792586073,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Shy,-0.9244092839114392,0.9244092839114392,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Extraversion,Withdrawn,-0.9287771309799636,0.9287771309799636,0.9351172630308822,0.6902867302493829,5.522293841995055,0.6902867302493823,8,438,0.12989284025828834,0.9839313725162229,0.9775039215227119,0.08262811282854432,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Cooperative,-0.7548341102303402,0.7548341102303402,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Kind,-0.8706630511749317,0.8706630511749317,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Sympathetic,-0.803339428225828,0.803339428225828,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Warm,-0.8361658463035615,0.8361658463035615,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Cold,-0.8102574841667216,0.8102574841667216,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Harsh,-0.7412352516490234,0.7412352516490234,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Rude,-0.6610811914947443,0.6610811914947443,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Agreeableness,Unsympathetic,-0.8512272707148946,0.8512272707148946,0.9070647151750962,0.6299899174009298,5.03991933920744,0.6299899174009304,8,438,0.19000369129833874,0.9603918643361249,0.9445486100705749,0.11695860750706066,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Efficient,-0.7180370390323548,0.7180370390323548,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Organized,-0.8588688667176358,0.8588688667176358,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Practical,-0.7063792874126422,0.7063792874126422,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Systematic,-0.7726556957649857,0.7726556957649857,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Careless,-0.3641465132093807,0.3641465132093807,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Disorganized,-0.8320722671613904,0.8320722671613904,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Inefficient,-0.7552832790540691,0.7552832790540691,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Conscientiousness,Sloppy,-0.7995171358193323,0.7995171358193323,0.8682435132596744,0.5479786080589895,4.383828864471915,0.5479786080589896,8,438,0.21235381015642446,0.9326676315333335,0.9057346841466669,0.12993719781340096,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Jealous,-0.5624458165233686,0.5624458165233686,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Fretful,-0.7303048346917504,0.7303048346917504,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Moody,-0.7395905598839262,0.7395905598839262,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Temperamental,-0.7456298313844352,0.7456298313844352,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Touchy,-0.8630690817241569,0.8630690817241569,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Relaxed,-0.7117701396447085,0.7117701396447085,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Neuroticism,Unenvious,-0.614343950985709,0.614343950985709,0.8267756417346181,0.5116531359213347,3.581571951449345,0.5116531359213354,7,438,0.28534184906751936,0.8668373989765099,0.8002560984647649,0.16685041754791724,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Openness,Complex,-0.7247098943043082,0.7247098943043082,0.8704664694660824,0.5308761944766309,4.247009555813051,0.5308761944766318,8,438,0.39386719840457707,0.7912395162875976,0.7077353228026366,0.23683952809557995,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Openness,Creative,-0.6415785836628964,0.6415785836628964,0.8704664694660824,0.5308761944766309,4.247009555813051,0.5308761944766318,8,438,0.39386719840457707,0.7912395162875976,0.7077353228026366,0.23683952809557995,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
Study_2,expanded,gpt_4,Original,Openness,Deep,-0.7261691996933928,0.7261691996933928,0.8704664694660824,0.5308761944766309,4.247009555813051,0.5308761944766318,8,438,0.39386719840457707,0.7912395162875976,0.7077353228026366,0.23683952809557995,study_2_expanded_results_i_am_bfi_to_minimarker_gpt_4_temp1_0
