Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Bold,0.9914489086907643,0.9914489086907643,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Energetic,0.9865651237123394,0.9865651237123394,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Extraverted,0.9950694405873556,0.9950694405873556,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Talkative,0.9850616060417401,0.9850616060417401,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Bashful,0.9819708748445583,0.9819708748445583,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Quiet,0.9883286474072585,0.9883286474072585,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Shy,0.9879699751796617,0.9879699751796617,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Extraversion,Withdrawn,0.9857667907464863,0.9857667907464863,0.9952175589861525,0.975709049135249,7.805672393081988,0.9757090491352494,8,438,0.0,0.999970125922909,0.9999581762920725,0.005314051894369027,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Agreeableness,Cooperative,0.9400897071419511,0.9400897071419511,0.9794147844015435,0.8801264218530701,7.041011374824555,0.8801264218530686,8,438,0.04259803980378478,0.9980411667026322,0.9972576333836851,0.03823589894875495,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
Study_2,binary_elaborated,gpt_4,Original,Agreeableness,Kind,0.9739695266911842,0.9739695266911842,0.9794147844015435,0.8801264218530701,7.041011374824555,0.8801264218530686,8,438,0.04259803980378478,0.9980411667026322,0.9972576333836851,0.03823589894875495,study_2_elaborated_binary_results_bfi_to_minimarker_binary_gpt_4_temp1_0
