Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bold,0.9595818527012322,0.9595818527012322,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Energetic,0.9740617386975088,0.9740617386975088,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Talkative,0.9686898583238404,0.9686898583238404,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Bashful,0.9544883673540091,0.9544883673540091,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Quiet,0.9517742084140278,0.9517742084140278,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Shy,0.9594818374330956,0.9594818374330956,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Extraversion,Withdrawn,0.9625297803204171,0.9625297803204171,0.9827717289738116,0.9245635437187623,6.471944806031339,0.9245635437187625,7,438,0.0,0.9994152112635045,0.9991228168952567,0.02205891034763146,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Cooperative,-0.8275798208672202,0.8275798208672202,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Kind,-0.88795418388029,0.88795418388029,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Sympathetic,-0.8913146032699735,0.8913146032699735,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Warm,-0.8422113687344086,0.8422113687344086,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Cold,-0.31990401959325726,0.31990401959325726,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Harsh,-0.47980482579677314,0.47980482579677314,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Rude,-0.6043262208010981,0.6043262208010981,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Agreeableness,Unsympathetic,-0.6020184420058137,0.6020184420058137,0.8529847559896111,0.504662542809696,4.037300342477568,0.5046625428096962,8,438,0.3573958930704175,0.80599047053172,0.7283866587444081,0.21524347031460409,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Efficient,-0.8982773320957784,0.8982773320957784,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Organized,-0.8624174990874007,0.8624174990874007,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Practical,-0.8613699182417844,0.8613699182417844,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Systematic,-0.9107836806745702,0.9107836806745702,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Careless,-0.4083568757639782,0.4083568757639782,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
Study_2,binary_elaborated,gpt_3.5_turbo,Original,Conscientiousness,Disorganized,-0.8157370097225582,0.8157370097225582,0.9082291309129056,0.6597084590961778,4.617959213673248,0.6597084590961776,7,438,0.2550596779505553,0.9425872916331784,0.9138809374497676,0.14965517692215732,study_2_elaborated_binary_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1_0
