Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Bold,-0.6853498599651064,0.6853498599651064,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Energetic,-0.5170934939625196,0.5170934939625196,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Extraverted,-0.7623688371332422,0.7623688371332422,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Talkative,-0.7449083896403068,0.7449083896403068,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Bashful,-0.9525700949818441,0.9525700949818441,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Quiet,-0.8903607933495877,0.8903607933495877,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Shy,-0.9691417035168581,0.9691417035168581,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Extraversion,Withdrawn,-0.9875257415751038,0.9875257415751038,0.9465570015562367,0,5.487759724797808,0.685969965599726,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Agreeableness,Cooperative,-0.8573157688695633,0.8573157688695633,0.9599601295312297,0,5.9688528942951455,0.7461066117868932,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Agreeableness,Kind,-0.9532388959590712,0.9532388959590712,0.9599601295312297,0,5.9688528942951455,0.7461066117868932,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Agreeableness,Sympathetic,-0.9087314061100468,0.9087314061100468,0.9599601295312297,0,5.9688528942951455,0.7461066117868932,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
STUDY_3,likert,llama_3.3_70b,Original,Agreeableness,Warm,-0.9637319754027877,0.9637319754027877,0.9599601295312297,0,5.9688528942951455,0.7461066117868932,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_llama_temp1_0
